klein heinrichschlag ort;60216023;15.362979;48.4309538
klein heinrichschlag abzw. els;60216024;15.3635809;48.4326167
marbach krems ort;60216027;15.3468273;48.4297497
voitsau königsmühle;60216028;15.3270015;48.42482
attenreith abzw. ort;60216029;15.3372063;48.4570184
attenreith ort;60216030;15.3350773;48.4616888
eppenberg ort;60216031;15.3461715;48.4744052
heitzles ort;60216032;15.3086309;48.451144
purk feuerwehr;60216033;15.3025943;48.4429628
voitsau ort;60216034;15.3154132;48.4281761
laaben (spitz) schifffahrtsmuseum;60216036;15.4019479;48.3608336
laaben (spitz) ortsmitte;60216037;15.3948333;48.360177
gut am steg zornberg;60216038;15.3882935;48.35921
gut am steg turnhausbrücke;60216039;15.3822299;48.3575327
vießling bundesstraße;60216040;15.3659973;48.3589235
elsarn am jauerling abzw. thurn;60216041;15.3596013;48.3638119
elsarn am jauerling kapelle;60216042;15.3572028;48.3658709
mühldorf (nö) ledertal;60216043;15.3522172;48.3712479
mühldorf (nö) ortsmitte;60216044;15.3485521;48.3728293
schwallenbach bundesstraße;60216045;15.4049483;48.3398491
willendorf wachau bundesstraße;60216046;15.4073917;48.3232823
groisbach (krems) bundesstraße;60216047;15.4082361;48.3160543
grimsing bundesstraße;60216048;15.3651978;48.2616561
benking ost;60216049;15.3667968;48.3406433
stronsdorf patzmannsdorfer straße;60216050;16.2958076;48.6470857
melk wachaubad;60216051;15.3483185;48.225127
mühldorf (nö) trenninggasse;60216052;15.3368111;48.3702454
mühldorf (nö) abzw. amstall;60216053;15.3313853;48.3675002
trandorf tobelbachbrücke;60216054;15.3217374;48.3629643
trandorf dorfplatz;60216055;15.310751;48.3607142
zeining abzw. ort;60216056;15.3065738;48.346417
lehsdorf ortsmitte;60216057;15.2884638;48.3471096
raxendorf ortsmitte;60216058;15.2765431;48.3424823
raxendorf gemeindeamt;60216060;15.2771989;48.341103
raxendorf feistritz;60216061;15.2780613;48.3274275
raxendorf heiligenblut;60216062;15.2758963;48.3245068
mühldorf (nö) kalkofenweg;60216063;15.336865;48.3792199
ötzbach ortsmitte;60216064;15.3246748;48.3853532
kottes dopplatz;60216065;15.3173266;48.4012319
kottes abzw. runds;60216066;15.3145598;48.405985
kottes greimath;60216067;15.3222763;48.4105468
kottes bernhards;60216068;15.3142634;48.4153884
elsenreith kotteser straße;60216069;15.2862;48.3890996
elsenreith kapelle;60216070;15.2821935;48.3866895
elsenreith abzw. schneeberg;60216071;15.2663293;48.3866478
ottenschlag (nö) wachaustraße;60216074;15.2247822;48.4211537
kottes reichpolds;60216075;15.2772977;48.4155494
kottes abzw. teichmanns;60216076;15.2487582;48.4184947
neuhof ottenschlag abzw. endlas;60216077;15.1927932;48.4245041
spielberg zwettl ort;60216079;15.1430175;48.4425814
walterschlag traunstein ort;60216080;15.1355076;48.4360021
bad traunstein (nö) sankt georg straße;60216081;15.1136696;48.4345836
dorfstadt (zwettl) ort;60216082;15.0573362;48.4383323
ulrichschlag schönb. ort;60216083;15.0467451;48.4417948
schönbach (zwettl) ort;60216084;15.0415618;48.4527527
raxendorf abzw. walkersdorf;60216085;15.2701112;48.3158452
zogelsdorf weiten abzw. ort;60216086;15.2600231;48.3075108
weiten am schuß;60216087;15.2561154;48.3047204
weiten greißl;60216088;15.2452099;48.3077378
streitwiesen ort;60216089;15.2344301;48.3136706
pöggstall annasiedlung;60216090;15.2107774;48.3176195
biberschlag ort;60216093;15.1590794;48.441908
bernreith ort;60216094;15.1831902;48.4436481
ternitz umspannwerk;60216095;16.062578;47.708162
ramplach mühlgasse;60216096;16.0914049;47.6991303
ramplach kornfeldstraße;60216097;16.0860779;47.6949161
wartmannstetten waldgasse;60216098;16.0707886;47.6889722
wartmannstetten volksschule;60216099;16.076978;47.6918082
haßbach dorfstraße;60216100;16.0554094;47.6528709
hafning (neunkirchen) ort;60216101;16.0837333;47.6723099
straßhof (neunkirchen) ort;60216102;16.0626139;47.6782497
straßhof (neunkirchen) feuerwehr;60216103;16.0646261;47.6806932
gramatl ortsmitte;60216104;16.0520228;47.6620015
penk (neunkirchen) kirche;60216106;16.0251901;47.6623161
penk (neunkirchen) ortsmitte;60216107;16.030562;47.6620983
altendorf (neunkirchen) sportplatzweg;60216108;16.0176173;47.6605796
loitzmannsdorf ort;60216109;16.0065051;47.6546197
neunkirchen (nö) steinfeldschule;60216112;16.0782895;47.7266861
neunkirchen (nö) flatzer straße;60216115;16.0698903;47.7274475
ternitz urbanhof;60216116;16.0643387;47.7273085
ternitz mittelschule;60216117;16.0328797;47.7182257
mitteregg bei aspang markt bundesstraße;60216118;16.067896;47.5248699
zöbern abzw. maierhöfen;60216119;16.1097844;47.5246697
schönstadl graserhof;60216121;15.9997318;47.6551038
schönstadl ort;60216122;15.9928956;47.6513581
kirchberg am wechsel friedhof;60216126;15.982565;47.6121787
kirchberg am wechsel hotel post;60216127;15.9913056;47.6086479
kirchberg am wechsel sport tauchner;60216128;15.9906678;47.6079212
inneraigen grüne wiese;60216129;16.0458513;47.5522995
peisching (neunkirchen) volksschule;60216130;16.1156684;47.7269037
weibnitz tagwerkstraße;60216132;16.0728008;47.6729935
langegg bei aspang markt bundesstraße;60216133;16.0744896;47.5434348
diepolz (neunkirchen) hauptplatz;60216134;16.0841735;47.6976732
aspang markt marienseer straße;60216135;16.074813;47.5513476
schwarzau am steinfeld kirche;60216137;16.1714178;47.7277376
pitten untere feldstraße;60216138;16.184138;47.7192713
pitten bahnhofstraße;60216139;16.182521;47.7168054
mahrersdorf ternitz sankt lorenzer straße;60216141;16.0340385;47.7326983
flatz flatztalergasse;60216142;16.0231329;47.7423585
rohrbach steinfeld döpplinger straße;60216144;16.0404075;47.7211145
ternitz theodor körner platz;60216145;16.0371377;47.7175549
mariensee (nö) güterweg prenner;60216147;15.9755402;47.5392021
ternitz stadtamt;60216148;16.0203032;47.7054237
ternitz dunkelstein;60216150;16.0501632;47.7115108
wimpassing neunkirchen bergstraße;60216151;16.0343709;47.7032051
wimpassing neunkirchen pottschacher straße;60216152;16.0232587;47.6980178
pottschach russenfriedhof;60216153;16.014572;47.7020927
ternitz donauland;60216154;16.0239145;47.7083917
ternitz arbeitergasse;60216155;16.0266723;47.7108519
ternitz vs kreuzäckergasse;60216156;16.0198182;47.708295
mönichkirchen rasthaus lang;60216158;16.0480342;47.5122025
mönichkirchen hotel thier;60216159;16.0373263;47.5118384
mariensee (nö) gh. haidbauer;60216160;15.9848378;47.5379467
ofenbach (neunkirchen) nr. 1;60216162;15.9737346;47.6147463
ofenbach (neunkirchen) abzw. eigenberg;60216163;15.966575;47.6163147
otterthal abzw. alpeltal;60216164;15.9587148;47.6196209
otterthal feuerwehr;60216165;15.94418;47.6227452
otterthal gemeindeamt;60216166;15.9392842;47.6222185
otterthal brandstatt;60216167;15.9320438;47.6198873
altendorf (neunkirchen) brunnenweg;60216168;16.0215609;47.6610274
mariensee (nö) abzw. langegg;60216170;16.0011602;47.5395053
wimpassing neunkirchen reithoffergasse;60216171;16.0197912;47.6954543
trattenbach (nö) abzw. kummerbauer;60216172;15.9062082;47.6105859
trattenbach (nö) nr. 66;60216173;15.89939;47.6070611
trattenbach (nö) ortsmitte;60216174;15.8918711;47.6028759
otterthal haidersiedlung;60216175;15.9409461;47.6272013
raach am hochgebirge ortsmitte;60216177;15.9290075;47.6432607
schlagl ort;60216178;15.9187846;47.6433817
schlagl burg wartenstein;60216179;15.9200423;47.6493006
gloggnitz graben 11;60216180;15.9298519;47.656084
gloggnitz huebnergasse;60216181;15.92819;47.6667567
mönichkirchen gemeindeamt;60216182;16.0405243;47.5123724
gloggnitz ekz;60216183;15.9412066;47.6748323
gloggnitz naturbad;60216185;15.9309927;47.6704952
gloggnitz doktor bruno kreisky gasse;60216186;15.9443507;47.673683
gloggnitz abzw. stuppach;60216187;15.9589303;47.6803605
gloggnitz stuppachgrabenstraße 28;60216188;15.9544118;47.6836264
stuppachgraben nr. 27;60216189;15.9505311;47.6853076
stuppachgraben nr. 5 45;60216192;15.943641;47.6874484
stuppachgraben nr. 8;60216193;15.9376762;47.6907017
stuppachgraben nr. 18;60216194;15.9370115;47.6965547
prigglitz ort;60216195;15.9286661;47.7038217
prigglitz auf der wiese;60216196;15.9197099;47.69699
pottschach kulturhaus;60216197;16.0081131;47.698961
pottschach kirchengasse;60216198;16.0021124;47.7030962
pottschach fleminggasse;60216199;16.0082748;47.7046197
pottschach mittelschule;60216201;16.0116615;47.7009077
melk alter mühlenweg;60216203;15.3535287;48.2265753
inneraigen abzw. mariensee;60216204;16.0222795;47.5473762
semmering (nö) europahaus;60216205;15.8229973;47.6490948
gerasdorf steinfeld egart;60216206;16.0855479;47.7841686
ober danegg lindenstraße;60216207;16.0468934;47.6842372
unter danegg ort;60216208;16.0585805;47.6878112
dörfl bei reichenau nr. 1;60216209;15.7834175;47.6802698
außeraigen nr. 19;60216210;16.038548;47.5711759
sankt egyden am steinfeld egydiplatz;60216211;16.1037298;47.7811445
sankt valentin bei gloggnitz laternengasse;60216213;16.0169525;47.6941422
sankt valentin bei gloggnitz abzw. landschach;60216214;16.0109069;47.6876781
köttlach abzw. ganabach;60216215;15.9934077;47.6793444
neunkirchen (nö) wiener straße 34;60216217;16.0808138;47.7246739
raglitz ortsmitte;60216218;16.0495524;47.7517693
raglitz reither straße;60216219;16.0447284;47.7544871
hettmannsdorf abzw. raglitz;60216220;16.050846;47.763467
hettmannsdorf heuweg;60216221;16.0531277;47.7696983
würflach kirche;60216222;16.0544123;47.7730914
willendorf neunkirchen strelzhofstraße;60216223;16.0568467;47.7898603
unterhöflein steinfeldstraße;60216225;16.0372275;47.7945435
grünbach (schneebg) hauptplatz;60216227;15.9883053;47.7962935
grünbach (schneebg) am neuschacht;60216228;15.9782711;47.8012839
payerbach ortsplatz;60216229;15.8641491;47.692165
payerbach mühlhofstraße;60216230;15.870096;47.6900425
küb mühlhofsiedlung;60216231;15.8838941;47.684086
küb neukübstraße;60216232;15.8881251;47.6843097
schmidsdorf küber straße;60216233;15.8946739;47.6837896
schmidsdorf pettenbachstraße;60216234;15.9007824;47.680923
heufeld (nö) ort;60216235;15.9073311;47.6794049
gloggnitz gföhl;60216236;15.922881;47.6808746
neunkirchen (nö) ghegagasse;60216237;16.0870032;47.7384378
mollram angergasse;60216238;16.0909378;47.7553991
mollram ortsmitte;60216239;16.0882339;47.7581831
mollram hauswaldgasse;60216240;16.0820714;47.7582617
urschendorf (nö) schloßplatz;60216242;16.094567;47.7834865
sankt egyden am steinfeld volksschule;60216243;16.1029842;47.7819171
ternitz stadthalle;60216244;16.0346314;47.7161527
sankt johann am steinfelde ortsmitte;60216245;16.0149852;47.7229154
sankt johann am steinfelde hintenburger straße;60216246;16.0048522;47.7225226
sankt johann am steinfelde puchberger straße 132;60216247;15.9907487;47.727236
sieding (ternitz) thanner straße;60216248;15.9753336;47.7358581
sieding (ternitz) bundesstraße;60216249;15.9750102;47.7382324
stixenstein forsthaus;60216250;15.9795377;47.7441526
stixenstein nord;60216251;15.9819452;47.7555138
puchberg schneeberg ödenhof;60216252;15.943632;47.7659065
puchberg schneeberg abzw. schwarzengründe;60216253;15.9241476;47.7745584
puchberg schneeberg neunkirchner straße 44;60216254;15.9178055;47.7805771
puchberg schneeberg wr. neustädter straße 2;60216255;15.9132061;47.787947
puchberg schneeberg hof;60216256;15.8798517;47.7902586
puchberg schneeberg sonnleiten;60216257;15.862631;47.7908682
puchberg schneeberg losenheim;60216258;15.8433441;47.790844
puchberg schneeberg sesselbahn;60216259;15.8323038;47.792214
stollhof kapelle;60216261;16.0691087;47.830993
maiersdorf (nö) abzw. zweiersdorf;60216262;16.0516994;47.82074
zweiersdorf forststraße;60216264;16.0377575;47.8074744
oberhöflein (neunkirchen) neue welt straße;60216265;16.0296188;47.8003969
amstetten b1 abzw. haaberg;60216266;14.8482533;48.1241627
trattenbach (nö) haidbauer;60216267;15.8815585;47.5999684
trattenbach (nö) kiengraben;60216268;15.8739677;47.5944438
pfaffen (nö) gh. dissauer;60216271;15.8563966;47.577206
sankt lorenzen bei steinfelde volksschule;60216272;16.0375779;47.7386795
ternitz sportplatz;60216273;16.047118;47.7168417
putzmannsdorf fabriksstraße;60216275;15.9983394;47.6906049
pottschach putzmannsdorfer straße;60216276;16.0023729;47.6949041
döppling abzw. mahrersdorf;60216277;16.0330414;47.7254051
raglitz sankt lorenzer straße;60216278;16.0466688;47.748695
gloggnitz ungarhofstraße;60216284;15.9033246;47.6587282
gloggnitz auestraße;60216285;15.8912153;47.6598536
gloggnitz klammerweg;60216286;15.8774891;47.6596781
pernitz schulen;60216287;15.9573134;47.8988828
gutenstein (nö) volksschule;60216288;15.8869573;47.8756602
schrattenthal friedhof;60216289;15.9099722;48.7181502
feichtenbach nr. 12;60216290;15.9801845;47.8981119
feichtenbach bergweide;60216291;15.9848198;47.9062601
feichtenbach fotzebenweg;60216292;15.9911978;47.9107401
feichtenbach geyer;60216293;16.0042593;47.9192234
payerbach schulen;60216295;15.8682724;47.6938096
payerbach schneedörflweg;60216296;15.8559565;47.6920985
reichenau an der rax kurtheater;60216297;15.8475932;47.6941906
reichenau an der rax gemeindeamt;60216298;15.8434789;47.6958291
reichenau an der rax feuchterstraße;60216299;15.8321062;47.6991001
hirschwang rax neubaugasse;60216300;15.8246861;47.7011012
hirschwang rax trautenbergstraße;60216301;15.819431;47.7016635
hirschwang rax kirche;60216302;15.8114539;47.7053511
hirschwang rax emil von linhart gasse;60216303;15.8072498;47.7085247
hirschwang rax raxseilbahn;60216304;15.8054442;47.7139285
höllental kaiserbrunn;60216305;15.7920773;47.7346075
höllental abzw. weichtalhaus;60216306;15.7701135;47.746146
höllental großer kesselgraben;60216307;15.7488503;47.7518659
singerin forsthaus;60216308;15.7390318;47.7662446
singerin abzw. naßwald;60216309;15.7306145;47.7729948
naßwald reithof;60216310;15.7071236;47.7666552
naßwald ortsmitte;60216311;15.6971343;47.7635334
hinternaßwald wendestelle;60216313;15.6671036;47.7388003
schwarzau im gebirge forsthaus;60216315;15.7136004;47.7987858
schwarzau im gebirge markt 56 57;60216316;15.7067193;47.8079933
schwarzau im gebirge rauraklalm;60216317;15.6915019;47.8281103
roggendorf horn sportplatz;60216318;15.8401371;48.6718528
rohr im gebirge b21 abzw. b27;60216319;15.7036561;47.8710386
rohr im gebirge forellenhof;60216320;15.7101868;47.8805707
rohr im gebirge volksschule;60216321;15.733031;47.8958232
edlach an der rax ost;60216323;15.8154514;47.6952729
edlach an der rax feuerwehr;60216324;15.8059383;47.691518
dörfl bei reichenau franz küffel g.;60216325;15.7979972;47.6877023
dörfl bei reichenau gustav jahn straße;60216326;15.7941883;47.6864687
dörfl bei reichenau karl farkas straße;60216327;15.7897596;47.6843944
prein an der rax preinrotte;60216328;15.7746949;47.6772941
prein an der rax abzw. sonnleiten;60216329;15.770868;47.6764352
prein an der rax ortsmitte;60216330;15.7653793;47.6742637
prein an der rax berta heller straße;60216331;15.7542402;47.6740762
prein an der rax abzw. griesleiten;60216332;15.7487785;47.6750682
pernitz hugo bunzl platz;60216333;15.9680033;47.8944439
gloggnitz furth;60216337;15.9224408;47.6633385
gloggnitz weißenbach;60216338;15.9141763;47.6610395
schottwien feuerwehr;60216339;15.8710212;47.6536455
schottwien schulen;60216340;15.8685508;47.6510253
göstritz bogengasse;60216341;15.8801571;47.6402707
maria schutz feuerwehr;60216342;15.8653708;47.6421894
greis (schottwien) ort;60216343;15.8441167;47.6379404
semmering (nö) bahnhofstraße;60216344;15.8331393;47.6332249
aspang markt hauptstraße;60216345;16.0887908;47.552924
aspang markt sonneck;60216346;16.0849191;47.5535
außeraigen nr. 25;60216348;16.0498129;47.5636601
sankt corona am wechsel unternberg;60216349;16.0249296;47.5770666
sankt corona am wechsel gemeindeamt;60216350;16.0133952;47.5806722
sankt corona am wechsel nr. 28;60216351;16.0128832;47.5836655
sankt corona am wechsel nr. 62 77;60216352;16.0100265;47.5853924
sankt corona am wechsel kirche;60216353;16.0088767;47.5863618
kirchberg am wechsel abzw.molz;60216355;15.997531;47.5956978
kirchberg am wechsel tratten;60216356;15.9971626;47.6013919
klamm breitenstein kirchenplatz;60216365;15.8680388;47.6610697
prein an der rax gsoll;60216366;15.7473142;47.6677549
breitenstein (nö) gemeindeamt;60216369;15.8215061;47.6596418
breitenstein (nö) gh. zum blunzenwirt;60216370;15.8183799;47.6566952
loipersbach (nö) natschbacher straße;60216371;16.1136113;47.7165637
neusiedl bei pernitz stadionstraße;60216373;15.9631794;47.8927996
neusiedl bei pernitz dammstraße;60216374;15.9611851;47.8915949
neusiedl bei pernitz bergstraße;60216375;15.9599634;47.8885047
neusiedl bei pernitz kapellenplatz;60216376;15.959649;47.8863421
neusiedl bei pernitz kohlhofmühle;60216377;15.9560827;47.8916973
olgersdorf altmannser straße;60216379;16.4753988;48.5931065
wolfsohl riegelackerweg;60216380;16.0553555;47.7632919
göstritz göstritzmühle;60216383;15.8719195;47.6469949
neusiedl am steinfeld lindenplatz;60216385;16.1098832;47.7775225
aspangberg sankt peter hoffeld mitte;60216386;16.0874074;47.5585742
neunkirchen (nö) bahnstraße;60216387;16.0826912;47.7294295
aspang markt mittelschule;60216388;16.0870032;47.5541305
hirschwang rax buchau;60216389;15.816233;47.7038942
neunkirchen (nö) busbahnhof;60216390;16.0794034;47.7222748
eichenbrunn ost;60216392;16.3632171;48.6184465
lanzendorf (mistelbach) zayabrücke;60216394;16.5767377;48.5601622
wetzelsdorf (nö) feuerwehr;60216395;16.6308342;48.6489374
schrems (gmünd) einschichten;60216396;15.0854535;48.8001866
reichenau an der rax volksschule;60216397;15.8381339;47.6964096
preiner gscheid (nö) passhöhe;60216398;15.7233741;47.6759997
willendorf neunkirchen gemeindeamt;60216399;16.0531007;47.7903129
gaweinstal wiener straße;60216400;16.5887482;48.4726007
schrick (nö) ortsmitte;60216401;16.6203779;48.5123449
kettlasbrunn ortsmitte;60216402;16.6580352;48.560721
kettlasbrunn nord;60216403;16.651235;48.5669394
hobersdorf wiener straße 14 17;60216404;16.6454049;48.5815312
lanzendorf (mistelbach) schricker straße;60216405;16.5791901;48.5566662
ebendorf mistelbach schulgasse;60216407;16.5944974;48.5612026
wilfersdorf mistelbach mistelbacher straße 43 62;60216408;16.6385957;48.5814539
palterndorf johannesgasse;60216409;16.8157165;48.5911933
neusiedl an der zaya bahnstraße;60216410;16.788785;48.6078749
neusiedl an der zaya gemeindeamt;60216411;16.7863596;48.601614
neusiedl an der zaya johannesgasse;60216412;16.7938785;48.5997249
bullendorf kirche;60216415;16.6634431;48.5947463
ebersdorf zaya bahnstraße;60216416;16.6963843;48.6034733
rannersdorf zaya abzw. ginzersdorf;60216417;16.7159047;48.6035209
prinzendorf sinngasse;60216418;16.716812;48.6013229
prinzendorf feuerwehr;60216419;16.7231721;48.6013467
mistelbach (nö) oberhoferstraße 75 122;60216420;16.5681049;48.5772462
mistelbach (nö) mitterhofgasse;60216421;16.5717071;48.5747737
mistelbach (nö) triftweg;60216422;16.5673503;48.5804258
mistelbach (nö) biberstraße;60216423;16.566425;48.5838132
mistelbach (nö) untere siedlungsstraße;60216424;16.565895;48.5885552
eibesthal kirche;60216425;16.6046663;48.5939799
eibesthal oberort;60216426;16.6015132;48.6034793
großkrut schulen;60216427;16.722166;48.6432455
großkrut friedhof;60216428;16.7129133;48.6485516
walterskirchen großkruter straße;60216429;16.6727407;48.6537029
poysdorf erholungszentrum;60216432;16.6098047;48.6643955
poysdorf brunngasse;60216433;16.6163983;48.6691477
wilhelmsdorf poysdorf folda;60216434;16.6113049;48.6687383
kleinhadersdorf untere ortsstraße;60216435;16.597902;48.6630961
kleinhadersdorf landesstraße;60216436;16.5900957;48.6641641
enzersdorf staatz dorfplatz;60216437;16.4998868;48.6758806
föllim lindenstraße;60216438;16.5593014;48.6803292
altruppersdorf ortsmitte;60216439;16.5492313;48.692042
ebendorf mistelbach rohrmühle;60216441;16.6041992;48.5626354
palterndorf dobermannsdorfer straße;60216443;16.8166777;48.5913122
erdberg feuerwehr;60216444;16.6466087;48.6259997
poysdorf wiener straße;60216445;16.6284807;48.6651015
poysdorf dreifaltigkeitsplatz;60216446;16.6294329;48.6682578
falkenstein (nö) marktplatz;60216447;16.5853076;48.7203431
ginzersdorf ort;60216448;16.7215012;48.6259997
großkrut lundenburger straße;60216449;16.7303047;48.6445988
althöflein ortsmitte;60216450;16.7400065;48.6377964
altlichtenwarth kaiser franz josef straße;60216451;16.7963219;48.645679
altlichtenwarth volksschule;60216452;16.7992504;48.6443317
hausbrunn hauptstraße 361 462;60216453;16.8225168;48.632216
hausbrunn mittelschule;60216454;16.8281133;48.6286063
hausbrunn friedhofstraße;60216455;16.8322006;48.6239987
schrick (nö) hobersdorfer straße;60216456;16.6250311;48.5155524
dobermannsdorf hohenauer straße;60216457;16.8258495;48.5964752
hohenau an der march glockenturm;60216458;16.9070123;48.6152277
hohenau an der march hausbrunner straße;60216459;16.8992598;48.6024991
hohenau an der march rathausplatz;60216460;16.9057906;48.6062949
rabensburg pfarrgasse;60216461;16.9028531;48.6423789
herrnbaumgarten hauptstraße 5a;60216462;16.6761543;48.6933466
herrnbaumgarten ortsmitte;60216463;16.6812477;48.6964003
herrnbaumgarten sportplatz;60216464;16.6888295;48.6981849
herrnbaumgarten liechtensteinsiedlung;60216465;16.6953782;48.6987779
schrattenberg (nö) kirchenplatz;60216466;16.7228217;48.7237329
katzelsdorf (mistelbach) ortsmitte;60216467;16.7842934;48.6992047
katzelsdorf (mistelbach) ost;60216468;16.7889916;48.6972837
poysdorf volksschule;60216469;16.6289119;48.6669526
reintal (mistelbach) ackerberg;60216470;16.8276911;48.7004557
bernhardsthal rotkreuzgasse;60216471;16.8618809;48.6947459
bernhardsthal hauptstraße 6 115;60216472;16.8664623;48.6927477
bernhardsthal kirche;60216473;16.8695975;48.6920124
bernhardsthal bahngasse;60216474;16.8734962;48.689166
dobermannsdorf friedhofsgasse;60216475;16.8192649;48.6030159
ketzelsdorf winterzeile;60216477;16.6494743;48.6523558
stollhof ramhofweg;60216478;16.0664048;47.8295034
wilhelmsdorf poysdorf wilhelmsdorfer straße 43;60216479;16.6093016;48.6683468
poysdorf mühlgasse;60216480;16.6190034;48.6661398
pöggstall hauptplatz;60216481;15.200348;48.3178584
viehofen johannesplatz;60216482;15.6407561;48.2233196
untermamau ortskreuzung;60216484;15.6105996;48.2491736
schaubing landesstraße;60216485;15.6176604;48.2581694
untermerking kapelle;60216486;15.6155853;48.2661651
großrust untere hauptstraße;60216487;15.6154864;48.2724256
kleinrust florianistraße;60216488;15.6180556;48.2830613
kleinrust otto habsburg straße;60216489;15.6203284;48.2850877
fugging abzw. kleinrust;60216490;15.6307398;48.2876819
noppendorf ort;60216491;15.6136269;48.2997965
eitzendorf obritzberg talstraße;60216492;15.5980501;48.2975555
grünz nibelungenstraße;60216494;15.5888424;48.2951889
schweinern nibelungenstraße;60216495;15.5752599;48.2909873
pfaffing (obritzberg rust) im dorf;60216496;15.5683878;48.2840356
doppel obritzberg mühlweg;60216497;15.5569073;48.2815309
neustift obritzberg am glockenturm;60216498;15.5499633;48.2801081
pfaffing (obritzberg rust) austraße;60216499;15.5697353;48.2843465
grünz witigaustraße;60216500;15.5852492;48.2970893
oberwölbling unterer markt;60216501;15.591178;48.3176434
obritzberg marktstraße;60216503;15.5946455;48.2931987
fugging dorfstraße;60216504;15.6344409;48.2895468
sankt pölten leopold figl straße;60216505;15.6186845;48.1849843
neulangegg siedlung;60216506;15.0484788;48.835647
sankt pölten rudolf tornar straße;60216507;15.6492631;48.2021588
grub böheimkirchen ort;60216509;15.7048419;48.1990034
mechters ort;60216510;15.7127111;48.1949257
furth bei außerkasten eichberg;60216511;15.7540965;48.1721956
böheimkirchen hainfelder straße;60216512;15.7652087;48.1950694
böheimkirchen abzw. reith;60216513;15.765029;48.1882604
plosdorf ort;60216514;15.7599086;48.1835469
furth bei außerkasten michelbachbrücke west;60216515;15.7517968;48.1683014
böheimkirchen gemersdorf;60216516;15.7514016;48.1878651
siebenhirten böheimkirchen ort;60216517;15.740514;48.1759996
dürnhag abzw. ort;60216518;15.7458949;48.1718002
furth bei außerkasten ort;60216519;15.7543929;48.1670013
fahrafeld böheimkirchen kirchweg;60216521;15.7534677;48.1531532
fahrafeld böheimkirchen nord;60216522;15.750117;48.1473876
fahrafeld böheimkirchen süd;60216523;15.7481856;48.1423347
aigen böheimkirchen ort;60216524;15.7449157;48.1353089
berg böheimkirchen michelbachbrücke;60216525;15.7464069;48.1294993
mayerhöfen michelbach (sankt pölten) abzw. hegerberg;60216526;15.7530006;48.1183039
michelbach (sankt pölten land) nr. 18;60216527;15.7503326;48.1212004
mayerhöfen michelbach (sankt pölten) abzw. perschenegg;60216528;15.7548062;48.1155032
michelbach markt kropfsdorf;60216529;15.760214;48.1070401
michelbach markt jägerbrücke;60216530;15.7630527;48.1015572
michelbach markt gemeindeamt;60216531;15.7594594;48.0999495
außerkasten ort;60216532;15.7644092;48.1645807
michelbach markt untergoin;60216533;15.7686851;48.0982696
mitterfeld (nö) süd;60216534;15.7746589;48.1565512
kasten böheimkirchen ort;60216535;15.7789888;48.1534649
dörfl bei kasten abzw. ort;60216536;15.7827977;48.1508998
steinabruck west;60216537;15.7950687;48.1484964
gwörth abzw. lanzendorf;60216539;15.8020037;48.1475494
stössing hof;60216540;15.8047166;48.1417772
stössing freiling;60216541;15.8046357;48.1344875
stössing hendelgraben;60216542;15.8085434;48.1288937
sankt veit gölsen kropfsdorf;60216543;15.6811623;48.0448168
böheimkirchen hinterholz;60216544;15.7436221;48.1974466
böheimkirchen abzw. kollersberg;60216545;15.7373878;48.1976562
böheimkirchen obere hauptstraße;60216546;15.7593696;48.1987519
furth bei außerkasten michelbachbrücke ost;60216547;15.7535934;48.1690683
emmersdorf donau seegarten;60216548;15.3260852;48.2367718
luberegg schloss;60216549;15.312835;48.231949
weitenegg burgruine;60216550;15.295255;48.2295913
weitenegg urfahr;60216551;15.2854993;48.2282928
leiben volksschule;60216552;15.275007;48.2435204
leiben neuweinzierl;60216553;15.2677935;48.2375675
leiben meierhof;60216555;15.2817444;48.2434486
eitental ort;60216556;15.2743512;48.2661112
weiten abzw. seiterndorf;60216557;15.2662843;48.2911546
weiten ortsmitte;60216558;15.2635625;48.293629
weiten mollenburg;60216559;15.2594212;48.29642
leiben fürnbergstraße;60216560;15.2745399;48.2416419
michelbach markt kleindurlas;60216561;15.7846213;48.0893177
pöggstall gemeindezentrum;60216562;15.2041389;48.3173148
dietsam pöggstaller straße;60216563;15.1839178;48.3155585
würnsdorf abzw. weißpyhra;60216564;15.1739106;48.3144951
laimbach am ostrong schulen;60216565;15.1238026;48.3172312
laimbach am ostrong ortsmitte;60216566;15.1203171;48.3163291
gutenbrunn martinsberg ortsmitte;60216567;15.1192122;48.3662768
gutenbrunn martinsberg kutscherhaus;60216568;15.1139211;48.3629464
martinsberg (nö) mittelschule;60216569;15.1482817;48.3767855
martinsberg (nö) markt;60216570;15.1506352;48.374709
obermamau feuerwehr;60216572;15.5956427;48.2441546
afing (nö) hauptstraße;60216573;15.5675973;48.2250073
pultendorf landesstraße;60216574;15.5670583;48.2312369
flinsbach (nö) steinbergstraße;60216575;15.5611294;48.2380761
watzelsdorf neidling hauptstraße;60216576;15.5485889;48.2309138
weinzierl prinzersdorf ort;60216577;15.537351;48.2230263
sasendorf (nö) feuerwehr;60216578;15.5283499;48.2191959
gabersdorf (nö) hauptstraße;60216579;15.5387793;48.2365085
neidling kirche;60216580;15.5548771;48.2362452
griechenberg johannesweg;60216581;15.5340093;48.2412052
neidling gemeindeamt;60216582;15.5559551;48.2376154
neidling dietersbergstraße;60216583;15.553323;48.2409
hausenbach steinberg;60216584;15.5530895;48.2461706
